Period,Transaction cost (%),Ticker,Category,Universe,Drop threshold (%),Holding period,Number of big drop days,Average return after costs (%),Benchmark average return (%),Edge vs benchmark after costs (%),Win rate after costs (%),Best return after costs (%),Worst return after costs (%),Average winning trade after costs (%),Average losing trade after costs (%),Risk-adjusted score after costs
2015-2019,0.0,USO,Commodities,Expanded Addition,-2.0,5,211,0.13,-0.04,0.17,48.82,27.22,-13.98,4.72,-4.25,0.04
2015-2019,0.1,USO,Commodities,Expanded Addition,-2.0,1,211,0.02,-0.01,0.03,50.71,8.88,-6.42,1.77,-1.78,0.017
2015-2019,0.1,USO,Commodities,Expanded Addition,-2.0,3,211,0.32,-0.02,0.35,52.13,14.02,-10.76,3.37,-3.0,0.115
2015-2019,0.1,USO,Commodities,Expanded Addition,-2.0,5,211,0.03,-0.04,0.07,48.34,27.12,-14.08,4.67,-4.31,0.016
2015-2019,0.25,USO,Commodities,Expanded Addition,-2.0,1,211,-0.13,-0.01,-0.12,49.76,8.73,-6.57,1.65,-1.89,-0.063
2015-2019,0.25,USO,Commodities,Expanded Addition,-2.0,3,211,0.17,-0.02,0.2,51.66,13.87,-10.91,3.25,-3.12,0.063
2015-2019,0.25,USO,Commodities,Expanded Addition,-2.0,5,211,-0.12,-0.04,-0.08,47.39,26.97,-14.23,4.61,-4.38,-0.018
2015-2019,0.5,USO,Commodities,Expanded Addition,-2.0,1,211,-0.38,-0.01,-0.37,43.6,8.48,-6.82,1.61,-1.92,-0.192
2015-2019,0.5,USO,Commodities,Expanded Addition,-2.0,3,211,-0.08,-0.02,-0.05,49.76,13.62,-11.16,3.12,-3.25,-0.017
2015-2019,0.5,USO,Commodities,Expanded Addition,-2.0,5,211,-0.37,-0.04,-0.33,45.5,26.72,-14.48,4.54,-4.47,-0.074
2015-2019,0.0,USO,Commodities,Expanded Addition,-2.5,1,151,0.23,-0.01,0.24,57.62,8.98,-6.32,1.79,-1.9,0.125
2015-2019,0.0,USO,Commodities,Expanded Addition,-2.5,3,151,0.74,-0.02,0.77,53.64,14.12,-8.51,3.84,-2.84,0.27
2015-2019,0.0,USO,Commodities,Expanded Addition,-2.5,5,151,0.62,-0.04,0.66,49.67,27.22,-13.98,5.28,-3.98,0.165
2015-2019,0.1,USO,Commodities,Expanded Addition,-2.5,1,151,0.13,-0.01,0.14,55.63,8.88,-6.42,1.75,-1.91,0.072
2015-2019,0.1,USO,Commodities,Expanded Addition,-2.5,3,151,0.64,-0.02,0.67,53.64,14.02,-8.61,3.74,-2.94,0.226
2015-2019,0.1,USO,Commodities,Expanded Addition,-2.5,5,151,0.52,-0.04,0.56,49.01,27.12,-14.08,5.25,-4.03,0.138
2015-2019,0.25,USO,Commodities,Expanded Addition,-2.5,1,151,-0.02,-0.01,-0.01,54.97,8.73,-6.57,1.62,-2.03,-0.007
2015-2019,0.25,USO,Commodities,Expanded Addition,-2.5,3,151,0.49,-0.02,0.52,52.98,13.87,-8.76,3.64,-3.05,0.169
2015-2019,0.25,USO,Commodities,Expanded Addition,-2.5,5,151,0.37,-0.04,0.41,48.34,26.97,-14.23,5.17,-4.13,0.099
2015-2019,0.5,USO,Commodities,Expanded Addition,-2.5,1,151,-0.27,-0.01,-0.26,47.02,8.48,-6.82,1.62,-1.95,-0.135
2015-2019,0.5,USO,Commodities,Expanded Addition,-2.5,3,151,0.24,-0.02,0.27,52.32,13.62,-9.01,3.43,-3.26,0.082
2015-2019,0.5,USO,Commodities,Expanded Addition,-2.5,5,151,0.12,-0.04,0.16,47.02,26.72,-14.48,5.06,-4.27,0.037
2015-2019,0.0,USO,Commodities,Expanded Addition,-3.0,1,93,0.26,-0.01,0.27,59.14,8.98,-6.32,1.85,-2.05,0.131
2015-2019,0.0,USO,Commodities,Expanded Addition,-3.0,3,93,0.59,-0.02,0.61,53.76,14.12,-8.51,3.64,-2.96,0.207
2015-2019,0.0,USO,Commodities,Expanded Addition,-3.0,5,93,0.33,-0.04,0.37,45.16,27.22,-11.55,5.29,-3.76,0.097
2015-2019,0.1,USO,Commodities,Expanded Addition,-3.0,1,93,0.16,-0.01,0.17,55.91,8.88,-6.42,1.86,-2.0,0.085
2015-2019,0.1,USO,Commodities,Expanded Addition,-3.0,3,93,0.49,-0.02,0.51,53.76,14.02,-8.61,3.54,-3.06,0.168
2015-2019,0.1,USO,Commodities,Expanded Addition,-3.0,5,93,0.23,-0.04,0.27,44.09,27.12,-11.65,5.32,-3.79,0.07
2015-2019,0.25,USO,Commodities,Expanded Addition,-3.0,1,93,0.01,-0.01,0.02,54.84,8.73,-6.57,1.74,-2.1,0.009
2015-2019,0.25,USO,Commodities,Expanded Addition,-3.0,3,93,0.34,-0.02,0.36,52.69,13.87,-8.76,3.46,-3.13,0.116
2015-2019,0.25,USO,Commodities,Expanded Addition,-3.0,5,93,0.08,-0.04,0.12,44.09,26.97,-11.8,5.17,-3.94,0.03
2015-2019,0.5,USO,Commodities,Expanded Addition,-3.0,1,93,-0.24,-0.01,-0.23,48.39,8.48,-6.82,1.7,-2.07,-0.112
2015-2019,0.5,USO,Commodities,Expanded Addition,-3.0,3,93,0.09,-0.02,0.11,51.61,13.62,-9.01,3.28,-3.31,0.034
2015-2019,0.5,USO,Commodities,Expanded Addition,-3.0,5,93,-0.17,-0.04,-0.13,41.94,26.72,-12.05,5.17,-4.03,-0.033
